id,ok,fps,stride,step_err,width,height,frames,duration_s,codec,gps,gps_samples,min_accel,mean_speed,calm,error
training_611,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.34,5.749,True,
training_612,True,30.0,8,0.0,1280,720,300,10.0,h264,no_1hz_pairs,2,,,False,
training_613,True,60.0,16,0.0,1280,720,600,10.0,h264,no_1hz_pairs,3,,,False,
training_614,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.85,4.6160000000000005,True,
training_62,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-5.5699999999999985,7.6930000000000005,False,
training_620,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.7399999999999998,3.4539999999999997,False,
training_621,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.09,6.236,True,
training_622,True,29.97,8,0.0010010010010010895,1280,720,570,19.01901901901902,h264,no_1hz_pairs,7,,,False,
training_624,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-3.37,6.566,False,
training_625,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-0.8500000000000001,5.121,True,
training_63,True,59.94,16,0.0010010010010010895,1280,720,600,10.01001001001001,h264,ok,10,-3.39,4.32,False,
training_631,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-1.67,5.135,True,
training_632,True,30.0,8,0.0,1280,720,300,10.0,h264,no_1hz_pairs,3,,,False,
training_634,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-5.49,2.726,False,
training_635,True,29.97,8,0.0010010010010010895,1280,720,540,18.01801801801802,h264,ok,18,-5.1000000000000005,12.03,False,
training_636,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.2699999999999996,4.682,True,
training_637,True,60.0,16,0.0,1280,720,600,10.0,h264,ok,10,-5.590000000000001,7.270999999999999,False,
training_638,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-2.4399999999999995,4.651,True,
training_64,True,30.0,8,0.0,1280,720,300,10.0,h264,no_1hz_pairs,3,,,False,
training_640,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,5,-1.1899999999999995,7.156000000000001,True,
training_641,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.7400000000000002,5.179,True,
training_642,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.7000000000000002,5.965,True,
training_647,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.8399999999999999,5.713,True,
training_648,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.9699999999999998,4.808000000000001,True,
training_65,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-0.9500000000000002,5.257,True,
training_652,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.31,4.744999999999999,True,
training_653,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-4.0,7.751,False,
training_655,True,30.0,8,0.0,1280,720,301,10.033333333333333,h264,ok,10,-3.7412237497432277,4.494,False,
training_656,True,60.0,16,0.0,1280,720,600,10.0,h264,no_1hz_pairs,3,,,False,
training_658,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.6499999999999995,9.925,True,
training_659,True,30.0,8,0.0,1280,720,300,10.0,h264,no_1hz_pairs,3,,,False,
training_660,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-1.83,5.596,True,
training_661,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.4199999999999995,5.09,True,
training_663,True,29.97,8,0.0010010010010010895,1280,720,390,13.013013013013014,h264,ok,13,-9.85,11.068461538461538,False,
training_666,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,no_1hz_pairs,3,,,False,
training_667,True,59.94,16,0.0010010010010010895,1280,720,840,14.014014014014014,h264,ok,14,-3.450000000000001,9.40857142857143,False,
training_668,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.94,3.9200000000000004,True,
training_669,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-5.130000000000001,8.953,False,
training_670,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-2.3100000000000005,5.552,True,
training_671,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-2.48,3.9,True,
training_672,True,59.94,16,0.0010010010010010895,1280,720,600,10.01001001001001,h264,no_1hz_pairs,4,,,False,
training_673,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,no_1hz_pairs,3,,,False,
training_676,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-0.79,5.022,True,
training_681,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.54,4.805,True,
training_684,True,29.97,8,0.0010010010010010895,1280,720,390,13.013013013013014,h264,ok,13,-4.51,9.80923076923077,False,
training_685,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.9,5.593999999999999,True,
training_687,True,59.94,16,0.0010010010010010895,1280,720,600,10.01001001001001,h264,ok,10,-1.5599999999999996,5.699000000000001,True,
training_688,True,30.0,8,0.0,1280,720,301,10.033333333333333,h264,ok,10,-5.144855517377882,5.825,False,
training_69,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.21,6.711999999999999,False,
training_690,True,29.97,8,0.0010010010010010895,1280,720,390,13.013013013013014,h264,ok,13,-8.03,12.069999999999997,False,
training_694,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.3499999999999996,2.8529999999999998,True,
training_695,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.8500000000000005,5.860999999999999,False,
training_696,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.47,5.917000000000001,True,
training_698,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,no_1hz_pairs,2,,,False,
training_699,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-1.6399999999999997,5.7429999999999986,True,
training_701,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.5300000000000002,6.4719999999999995,True,
training_702,True,30.0,8,0.0,1280,720,300,10.0,h264,no_1hz_pairs,3,,,False,
training_708,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-6.17,10.061,False,
training_709,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.07,5.221000000000001,False,
training_71,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.074147995325277,3.9219999999999997,True,
training_711,True,30.0,8,0.0,1280,720,420,14.0,h264,ok,14,-4.35,5.5649999999999995,False,
training_712,True,29.83,8,0.00569896077774068,1280,720,299,10.023466309084814,h264,ok,10,-1.9299999999999997,4.902,True,
training_713,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,no_1hz_pairs,3,,,False,
training_714,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-4.68,9.968,False,
training_716,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.4199999999999995,2.626,True,
training_717,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.0999999999999996,9.628,False,
training_72,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,no_1hz_pairs,4,,,False,
training_720,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.96,9.879999999999999,False,
training_723,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.3899999999999997,5.795,True,
training_725,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.4699999999999989,5.975,True,
training_728,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.59,7.419,True,
training_729,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-5.3,3.0380000000000003,False,
training_73,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.26,1.5050000000000001,True,
training_731,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-6.03,8.383999999999999,False,
training_732,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.0300000000000002,5.956,True,
training_733,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-4.094093797060221,3.3950000000000005,False,
training_734,True,29.97,8,0.0010010010010010895,1280,720,570,19.01901901901902,h264,ok,19,-3.17,6.935263157894737,False,
training_737,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-4.890000000000001,8.679,False,
training_739,True,59.94,16,0.0010010010010010895,1280,720,600,10.01001001001001,h264,ok,10,-2.4299999999999997,4.351,True,
training_74,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.8,6.405000000000001,True,
training_740,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.3499999999999996,2.129,True,
training_741,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-0.8199999999999998,4.526000000000001,True,
training_745,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-0.9500000000000002,3.937,True,
training_746,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.0233465437651215,5.28,True,
training_747,True,59.94,16,0.0010010010010010895,1280,720,840,14.014014014014014,h264,ok,14,-3.74,9.600714285714286,False,
training_748,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.84,2.2039999999999997,True,
training_749,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-2.484361129801557,6.244999999999999,True,
training_750,True,60.0,16,0.0,1280,720,600,10.0,h264,ok,10,-1.73,4.0409999999999995,True,
training_751,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.69,4.6979999999999995,True,
training_752,True,30.0,8,0.0,1280,720,780,26.0,h264,ok,26,-3.9000000000000004,5.5442307692307695,False,
training_754,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.700000000000001,10.418999999999999,False,
training_756,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.21,5.544,True,
training_758,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.1399999999999997,4.978,True,
training_759,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,6,-0.5700000000000003,8.563333333333333,True,
training_76,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-3.49,3.5069999999999992,False,
training_760,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-2.61,5.135999999999999,True,
training_761,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.5099999999999998,5.666000000000001,True,
training_763,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-4.58,1.4310000000000003,False,
training_765,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-2.2,4.6080000000000005,True,
training_766,True,59.94,16,0.0010010010010010895,1280,720,720,12.012012012012011,h264,ok,12,-6.720000000000001,12.789166666666668,False,
training_768,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.0800000000000005,5.697000000000001,True,
training_772,True,59.94,16,0.0010010010010010895,1280,720,600,10.01001001001001,h264,ok,10,-2.09,5.561,True,
training_774,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.17,3.0340000000000003,False,
training_776,True,59.94,16,0.0010010010010010895,1280,720,600,10.01001001001001,h264,ok,10,-1.96,3.6620000000000004,True,
training_777,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,no_1hz_pairs,4,,,False,
training_778,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-2.0100000000000002,5.945,True,
training_779,True,59.94,16,0.0010010010010010895,1280,720,600,10.01001001001001,h264,ok,10,-2.495009747321539,6.0680000000000005,True,
training_78,True,59.94,16,0.0010010010010010895,1280,720,600,10.01001001001001,h264,ok,10,-4.170000000000001,8.616,False,
training_780,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.1,4.220000000000001,False,
training_782,True,30.0,8,0.0,1280,720,810,27.0,h264,ok,27,-2.9800000000000004,5.324444444444445,True,
training_784,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.9699999999999998,9.364,False,
training_786,True,30.0,8,0.0,1280,720,450,15.0,h264,ok,15,-3.289999999999999,8.291999999999998,False,
training_788,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,3,0.009999999999999787,6.153333333333333,True,
training_79,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-4.699999999999999,5.6,False,
training_790,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.58,5.629,True,
training_793,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-0.6400000000000001,4.720000000000001,True,
training_794,True,30.0,8,0.0,1280,720,480,16.0,h264,no_1hz_pairs,5,,,False,
training_796,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.9400000000000004,4.401,True,
training_811,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-0.8899999999999997,4.206,True,
training_813,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.06,4.4,False,
training_814,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-2.369999999999999,6.116999999999999,True,
training_815,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-3.79,5.089,False,
training_817,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-0.9300000000000006,3.5169999999999995,True,
training_82,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,no_1hz_pairs,3,,,False,
training_820,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.0700000000000003,6.042,True,
training_821,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,no_1hz_pairs,2,,,False,
training_824,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-2.66,5.4799999999999995,True,
training_825,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,11,-4.69,6.685454545454545,False,
training_826,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.2699999999999996,3.268,True,
training_827,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.3800000000000003,2.195,False,
training_828,True,30.0,8,0.0,1280,720,300,10.0,h264,no_1hz_pairs,3,,,False,
training_83,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.9116023336042436,6.548,False,
training_832,True,59.94,16,0.0010010010010010895,1280,720,600,10.01001001001001,h264,no_1hz_pairs,2,,,False,
training_833,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-2.77,1.9799999999999998,True,
training_834,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.33,4.687,True,
training_835,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.67,4.138,True,
training_836,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,no_1hz_pairs,2,,,False,
training_837,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-0.9199999999999999,5.062,True,
training_842,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-1.6800000000000002,2.3160000000000003,True,
training_844,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.2500000000000004,5.652,True,
training_845,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-6.91,3.9810000000000003,False,
training_849,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.91,4.855,True,
training_850,True,29.97,8,0.0010010010010010895,1280,720,360,12.012012012012011,h264,ok,12,-2.4300000000000006,7.001666666666668,True,
training_851,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-2.83,8.404,True,
training_853,True,29.97,8,0.0010010010010010895,1280,720,600,20.02002002002002,h264,ok,20,-3.16,6.308000000000001,False,
training_854,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-4.279999999999999,5.023,False,
training_856,True,29.97,8,0.0010010010010010895,1280,720,360,12.012012012012011,h264,ok,12,-3.4400000000000004,5.605833333333333,False,
training_857,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-1.7899999999999996,5.691,True,
training_858,True,59.94,16,0.0010010010010010895,1280,720,600,10.01001001001001,h264,ok,10,-1.0800000000000003,4.665,True,
training_859,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.6000000000000005,8.032,True,
training_861,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.639999999999999,8.434999999999999,False,
training_862,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.19,5.372,True,
training_863,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-1.9500000000000002,6.612,True,
training_864,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.6500000000000004,5.023,True,
training_865,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-10.42,8.809000000000001,False,
training_866,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.9899999999999993,8.578,False,
training_868,True,29.97,8,0.0010010010010010895,1280,720,540,18.01801801801802,h264,ok,18,-1.4000000000000004,4.008333333333332,True,
training_870,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.75,4.835,True,
training_871,True,30.0,8,0.0,1280,720,300,10.0,h264,no_1hz_pairs,2,,,False,
training_873,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.13,4.801,True,
training_875,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-5.6,8.025,False,
training_877,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.4700000000000006,5.59,True,
training_878,True,29.97,8,0.0010010010010010895,1280,720,360,12.012012012012011,h264,ok,12,-4.91,9.043333333333333,False,
training_880,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.21,4.558,True,
training_882,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-1.6799999999999997,4.943,True,
training_886,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,11,-0.4500000000000002,4.7727272727272725,True,
training_889,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,no_1hz_pairs,3,,,False,
training_891,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.8400000000000007,5.646999999999999,True,
training_892,True,29.97,8,0.0010010010010010895,1280,720,390,13.013013013013014,h264,ok,13,-2.5500000000000007,9.692307692307692,True,
training_893,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-4.91,3.4919999999999995,False,
training_895,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.9299999999999997,6.294,True,
training_896,True,30.0,8,0.0,1280,720,360,12.0,h264,ok,12,-4.8999999999999995,5.844166666666666,False,
training_90,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.21,5.975,True,
training_900,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,no_1hz_pairs,3,,,False,
training_901,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.4899999999999993,7.158000000000001,True,
training_902,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.960000000000001,7.264,True,
training_904,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,5,-0.5500000000000007,6.946,True,
training_905,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-1.7199999999999998,4.2459999999999996,True,
training_906,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-4.65,7.310999999999998,False,
training_907,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.17,4.702999999999999,True,
training_908,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.3200000000000003,6.17,True,
training_910,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-4.3100000000000005,9.982,False,
training_914,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-2.21,3.1180000000000003,True,
training_915,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-1.8499999999999996,7.064,True,
training_916,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.96,1.9420000000000002,True,
training_920,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-4.69,8.483,False,
training_922,False,,,,,,,,,ok,12,-2.8400000000000003,5.844166666666667,True,"InvalidDataError(1094995529, 'Invalid data found when processing input', '/content/bdda/training/camera_videos/922.mp4')"
training_923,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.7,4.251,False,
training_924,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-4.24,7.084999999999998,False,
training_925,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.96,5.557,True,
training_926,True,29.97,8,0.0010010010010010895,1280,720,420,14.014014014014014,h264,ok,14,-3.21,10.317142857142857,False,
training_927,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,no_1hz_pairs,3,,,False,
training_929,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.0300000000000002,4.374999999999999,True,
training_930,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.906882922954113,7.011,False,
training_931,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.0,5.496,True,
training_932,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.7100000000000004,7.659000000000001,False,
training_933,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-2.620000000000001,11.048,True,
training_934,True,60.0,16,0.0,1280,720,600,10.0,h264,ok,10,-1.75,5.335,True,
training_935,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.6600000000000001,5.93,True,
training_936,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,no_1hz_pairs,3,,,False,
training_937,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.49,4.775,True,
training_94,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.3099999999999996,3.886,False,
training_940,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.4700000000000006,3.0589999999999997,False,
training_941,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.4900000000000002,5.271,True,
training_948,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-3.42,5.135,False,
training_949,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,no_1hz_pairs,4,,,False,
training_950,True,30.0,8,0.0,1280,720,300,10.0,h264,no_1hz_pairs,5,,,False,
training_951,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-4.826133372726418,5.921,False,
training_953,True,29.97,8,0.0010010010010010895,1280,720,390,13.013013013013014,h264,ok,13,-2.1799999999999997,5.133076923076923,True,
training_957,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.2999999999999998,4.749,True,
training_958,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.6899999999999995,5.988,True,
training_959,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.75,5.644,True,
training_965,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,11,-2.5558312836533306,5.760909090909092,True,
training_966,True,60.0,16,0.0,1280,720,780,13.0,h264,ok,13,-4.45,8.994615384615384,False,
training_967,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.0199999999999996,6.141,False,
training_968,True,59.94,16,0.0010010010010010895,1280,720,600,10.01001001001001,h264,ok,10,-2.0,4.6000000000000005,True,
training_974,True,29.97,8,0.0010010010010010895,1280,720,600,20.02002002002002,h264,ok,20,-2.869999999999999,6.918999999999999,True,
training_975,True,29.97,8,0.0010010010010010895,1280,720,390,13.013013013013014,h264,ok,13,-8.03,12.069999999999997,False,
training_978,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-3.83,5.488,False,
training_979,True,30.0,8,0.0,1280,720,300,10.0,h264,no_1hz_pairs,3,,,False,
training_980,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-0.6299999999999999,5.156000000000001,True,
training_982,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-2.86,4.692,True,
training_985,True,30.0,8,0.0,1280,720,300,10.0,h264,ok,10,-1.4200000000000002,5.035,True,
training_988,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.6200000000000006,5.6659999999999995,True,
training_989,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-2.1599999999999997,5.167,True,
training_99,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,ok,10,-1.9300000000000006,4.843,True,
training_993,True,30.0,8,0.0,1280,720,300,10.0,h264,no_1hz_pairs,3,,,False,
training_994,True,29.97,8,0.0010010010010010895,1280,720,600,20.02002002002002,h264,no_1hz_pairs,7,,,False,
training_997,True,59.94,16,0.0010010010010010895,1280,720,1079,18.001334668001334,h264,ok,18,-3.27,5.109999999999999,False,
training_999,True,29.97,8,0.0010010010010010895,1280,720,300,10.01001001001001,h264,no_1hz_pairs,3,,,False,
